bathrooms,bedrooms,city,country,currency,datePriceChanged,daysOnZillow,group_type,homeStatus,homeStatusForHDP,homeType,imgSrc,isFeatured,isNonOwnerOccupied,isPreforeclosureAuction,isPremierBuilder,isShowcaseListing,isUnmappable,isZillowOwned,latitude,listing_sub_type,livingArea,longitude,lotAreaUnit,lotAreaValue,newConstructionType,openHouse,open_house_info,price,priceChange,priceForHDP,priceReduction,priceSuffix,providerListingID,rentZestimate,shouldHighlight,state,streetAddress,taxAssessedValue,timeOnZillow,unit,zestimate,zipcode,zpid
2.0,2.0,Shakopee,USA,USD,,-1,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/dafdda0850a7a6df8383c0736532810e-p_e.jpg,False,True,False,False,False,False,False,44.770027,{'is_newHome': True},3546.0,-93.47404,sqft,6969.6,BUILDER_SPEC,,,491990.0,,491990.0,,,,,False,MN,1847 Archer St,,2740218000,,,55379,420969360
2.0,3.0,Shakopee,USA,USD,1736236800000,-1,BUILDER_COMMUNITY,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/1d801da629411c9c24f4d9ff6cda23ec-p_e.jpg,False,True,False,True,False,False,False,44.768013,{'is_newHome': True},1769.0,-93.47139,,,BUILDER_PLAN,,,492990.0,2000,492990.0,,+,29621210,2638,False,MN,"Hillcrest Plan, Valley Crest",,650293000,# E0I93N,,55379,2065793772
2.0,2.0,Shakopee,USA,USD,1736236800000,-1,BUILDER_COMMUNITY,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/4cea5923bee15c44c580613a6f82efbe-p_e.jpg,False,True,False,True,False,False,False,44.768013,{'is_newHome': True},1528.0,-93.47139,,,BUILDER_PLAN,,,471990.0,2000,471990.0,,+,29621210,2622,False,MN,"Sage Plan, Valley Crest",,1660302000,# SDZMGG,,55379,2057423972
2.0,2.0,Shakopee,USA,USD,1736236800000,-1,BUILDER_COMMUNITY,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/832d02aab775b018c4cd92b584adcd3e-p_e.jpg,False,True,False,True,False,False,False,44.768013,{'is_newHome': True},1773.0,-93.47139,,,BUILDER_PLAN,,,491990.0,2000,491990.0,,+,29621210,2872,False,MN,"Grayson Plan, Valley Crest",,2246553000,# 6TATFE,,55379,2065793771
3.0,4.0,Shakopee,USA,USD,1738569600000,-1,BUILDER_COMMUNITY,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/61ab8e71a7327d843bcf1898deb33af1-p_e.jpg,False,True,False,True,False,False,False,44.75899,{'is_newHome': True},2179.0,-93.55074,,,BUILDER_PLAN,,,484990.0,6000,484990.0,,+,30296388,,False,MN,"The Elder Plan, Highview Park Express Select",,3380089000,# M7WZ3L,485100,55379,439174029
2.0,3.0,Shakopee,USA,USD,1733990400000,-1,BUILDER_COMMUNITY,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/851c95975fe5b15e71eebf974e9dde74-p_e.jpg,False,True,False,True,False,False,False,44.776836,{'is_newHome': True},1713.0,-93.48214,,,BUILDER_PLAN,,,499990.0,-11000,499990.0,"$11,000 (Dec 12)",+,30637446,,False,MN,"Mille Lacs Plan, Summerland Place - The Tradition Collection",,4222779000,# R1F11U,499300,55379,442427083
2.0,3.0,Shakopee,USA,USD,1736236800000,-1,BUILDER_COMMUNITY,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/de6ea3d982a31f230c00f8f36af2db46-p_e.jpg,False,True,False,True,False,False,False,44.768013,{'is_newHome': True},1742.0,-93.47139,,,BUILDER_PLAN,,,462990.0,2000,462990.0,,+,29621210,2617,False,MN,"Cedarwood II Plan, Valley Crest",,910015000,# 4NBWWM,,55379,2057143555
2.0,3.0,Shakopee,USA,USD,1736236800000,-1,BUILDER_COMMUNITY,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/86b294e6432bfb293d2beb401bbbc298-p_e.jpg,False,True,False,True,False,False,False,44.768013,{'is_newHome': True},1892.0,-93.47139,,,BUILDER_PLAN,,,484990.0,2000,484990.0,,+,29621210,2738,False,MN,"Willow II Plan, Valley Crest",,1074202000,# MP9T8B,473400,55379,2057143561
2.0,2.0,Shakopee,USA,USD,1736236800000,-1,BUILDER_COMMUNITY,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/09ad3f6a668178e6dda312076271aad6-p_e.jpg,False,True,False,True,False,False,False,44.768013,{'is_newHome': True},1734.0,-93.47139,,,BUILDER_PLAN,,,461990.0,2000,461990.0,,+,29621210,2835,False,MN,"Cedarwood Plan, Valley Crest",,6259849000,# 9VVGKA,,55379,2057143559
2.0,2.0,Shakopee,USA,USD,1736236800000,-1,BUILDER_COMMUNITY,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/4530dc900806342f306fb747143127dc-p_e.jpg,False,True,False,True,False,False,False,44.768013,{'is_newHome': True},1322.0,-93.47139,,,BUILDER_PLAN,,,451990.0,2000,451990.0,,+,29621210,2408,False,MN,"Ivy Plan, Valley Crest",,4957625000,# 2ZYAVJ,441900,55379,2057423970
2.0,2.0,Shakopee,USA,USD,1736236800000,-1,BUILDER_COMMUNITY,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/82dd36be75b9bf8c056d9d98fddeab11-p_e.jpg,False,True,False,True,False,False,False,44.768013,{'is_newHome': True},2351.0,-93.47139,,,BUILDER_PLAN,,,499990.0,2000,499990.0,,+,29621210,2582,False,MN,"Aspen Plan, Valley Crest",,4480640000,# 3OG7M3,488200,55379,2057143558
