bathrooms,bedrooms,city,country,currency,datePriceChanged,daysOnZillow,group_type,homeStatus,homeStatusForHDP,homeType,imgSrc,isFeatured,isNonOwnerOccupied,isPreforeclosureAuction,isPremierBuilder,isShowcaseListing,isUnmappable,isZillowOwned,latitude,listing_sub_type,livingArea,longitude,lotAreaUnit,lotAreaValue,newConstructionType,openHouse,open_house_info,price,priceChange,priceForHDP,priceReduction,priceSuffix,providerListingID,rentZestimate,shouldHighlight,state,streetAddress,taxAssessedValue,timeOnZillow,unit,zestimate,zipcode,zpid
2.0,3.0,Queen Creek,USA,USD,1729753200000,-1,BUILDER_COMMUNITY,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/a851e999d7d0c59deb3aa4d95c9b32c1-p_e.jpg,False,True,False,True,False,False,False,33.268612,{'is_newHome': True},1621.0,-111.62842,,,BUILDER_PLAN,,,472990.0,2000,472990.0,,+,29994934,2347,False,AZ,"Plan 1621 Modeled Plan, The Enclaves at Sonrisa",,1626723000,# UPRTM5,,85142,2056968304
3.0,3.0,San Tan Valley,USA,USD,1738828800000,-1,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/50e83eb7a1028d455469ea01f0e58bc3-p_e.jpg,False,True,False,False,False,False,False,33.197063,{'is_FSBA': True},1830.0,-111.60384,sqft,6126.0,,,,499400.0,-100,499400.0,$100 (Feb 6),,,,False,AZ,34980 N Sacramento Wash Rd,,10225189000,,,85144,441876380
2.0,3.0,Queen Creek,USA,USD,1739001600000,-1,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/3064cea9476a6194bd40f0c809286f66-p_e.jpg,False,True,False,False,False,False,False,33.261806,{'is_newHome': True},1567.0,-111.59083,sqft,6000.0,BUILDER_SPEC,,,489990.0,-10000,489990.0,"$10,000 (Feb 8)",,,,False,AZ,22827 E Lords Way,86900.0,2809453000,,,85142,443963797
3.0,4.0,San Tan Valley,USA,USD,1739088000000,-1,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/bceba33934d00c5fc10437ba594cd0f2-p_e.jpg,False,True,False,True,False,False,False,33.2035,{'is_newHome': True},2342.0,-111.61233,sqft,6600.0,BUILDER_SPEC,,,491790.0,3000,491790.0,,,29659226,,False,AZ,4307 W Josephine St,,4228241000,,,85144,441819172
2.0,4.0,Tan Valley,USA,USD,1738137600000,-1,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/b3ae49f3d8f1707d5c89d1d76bf5e01f-p_e.jpg,False,True,False,True,False,False,False,33.20234,{'is_newHome': True},2140.0,-111.61936,sqft,7500.0,BUILDER_SPEC,,,484990.0,-5000,484990.0,"$5,000 (Jan 29)",,29659227,,False,AZ,4958 W Hunter Trail San,,10323815000,,,85144,439762397
2.0,3.0,San Tan Valley,USA,USD,1737446400000,-1,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/62fc458ef76ec29f6dff049b1c79181b-p_e.jpg,False,True,False,True,False,False,False,33.272346,{'is_newHome': True},1696.0,-111.57664,,,BUILDER_SPEC,,,474890.0,-1242,474890.0,"$1,242 (Jan 21)",,29869811,,False,AZ,1018 W Finch Dr,,11704698000,,472300,85140,440117000
3.0,2.0,San Tan Valley,USA,USD,,-1,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/69b2c11e65f26d3919068491b1cb4f5e-p_e.jpg,False,True,False,False,False,False,False,33.23508,{'is_newHome': True},1721.0,-111.590546,sqft,6403.0,BUILDER_SPEC,,,493389.0,,493389.0,,,,,False,AZ,1530 W Via Del Sol San,,7142602000,,,85140,445705601
3.0,4.0,Queen Creek,USA,USD,1738396800000,-1,BUILDER_COMMUNITY,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/026ee055927c9e8662401e7046f589d6-p_e.jpg,False,True,False,True,False,False,False,33.20864,{'is_newHome': True},2164.0,-111.58926,,,BUILDER_PLAN,,,499990.0,1000,499990.0,,+,30761898,,False,AZ,"Sepia Plan, Empire Pointe",,2749528000,# 6IU5NR,499500,85142,439258062
2.0,3.0,Queen Creek,USA,USD,1738051200000,-1,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/22d08e5c07c51fc81b3ffa90d78d1d10-p_e.jpg,False,True,False,True,False,False,False,33.206604,{'is_newHome': True},1877.0,-111.58682,sqft,5750.0,BUILDER_SPEC,,,483054.0,-500,483054.0,$500 (Jan 28),,30761898,,False,AZ,23031 E Starflower Dr,41900.0,2219126000,,,85142,352647260
3.0,4.0,San Tan Valley,USA,USD,1734595200000,-1,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/21a5123184428fe61f22a356f15ab96b-p_e.jpg,False,True,False,False,False,False,False,33.195156,{'is_FSBA': True},1898.0,-111.60302,sqft,5520.0,,,,478900.0,-1000,478900.0,"$1,000 (Dec 19)",,,,False,AZ,3462 W Oil Well Rd,,13102270000,,,85144,440361492
